Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,0.833,0.071,-0.547,1.709,-11.353,-4.15,171.617,-55.558,-16.875,-24.187,-15.967,7.233,28.24,-0.13159,-0.8645,0.16263,-0.45691,2,0.982,0.042,0.184,1.038,-5.676,-0.793,12.387,-77.003,-140.532,-27.667,-14.267,9.6,27.83,0.32828,-0.54855,-0.28333,-0.71481,0,0.929,0.024,0.309,2.319,-2.808,-5.371,4.246,-71.125,153.935,-24.493,-13.14,-12.72,29.13,0.15979,0.56473,-0.10843,0.80228,10,0.849,-0.002,-0.488,4.7,-22.095,-3.235,179.39,-60.524,-12.129,-29.207,-14.413,10.88,32.31,-0.05582,-0.84668,0.09445,-0.52057,4
1,0.834,0.069,-0.569,0.793,-11.23,-2.441,171.612,-55.322,-16.897,-24.187,-15.967,7.233,28.24,-0.13159,-0.8645,0.16263,-0.45691,3,0.963,0.049,0.203,2.014,-4.639,0.0,12.557,-77.108,-140.713,-27.667,-14.267,9.6,27.83,0.32828,-0.54855,-0.28333,-0.71481,1,0.929,0.033,0.33,1.892,-3.113,-5.981,4.631,-71.186,153.594,-24.493,-13.14,-12.72,29.13,0.15979,0.56473,-0.10843,0.80228,11,0.862,0.002,-0.495,6.47,-20.874,-2.075,179.418,-60.101,-12.047,-29.207,-14.413,10.88,32.31,-0.05582,-0.84668,0.09445,-0.52057,5
2,0.828,0.06,-0.57,0.854,-11.047,-1.16,171.645,-55.096,-16.952,-24.187,-15.967,7.233,28.24,-0.13159,-0.8645,0.16263,-0.45691,12,0.961,0.048,0.226,2.014,-4.211,-0.916,12.7,-77.195,-140.845,-27.667,-14.267,9.6,27.83,0.32828,-0.54855,-0.28333,-0.71481,6,0.917,0.037,0.332,2.136,-4.7,-5.615,5.015,-71.263,153.254,-24.493,-13.14,-12.72,29.13,0.16287,0.57425,-0.10019,0.79596,18,0.849,0.001,-0.511,5.92,-19.897,-1.099,179.5,-59.705,-12.008,-29.207,-14.413,10.88,32.31,-0.05582,-0.84668,0.09445,-0.52057,8
3,0.832,0.065,-0.581,1.404,-8.85,-1.16,171.689,-54.91,-16.996,-24.187,-15.967,7.233,28.24,-0.13159,-0.8645,0.16263,-0.45691,13,0.959,0.053,0.223,2.991,-6.287,0.732,12.876,-77.283,-141.015,-27.667,-14.267,9.6,27.83,0.32828,-0.54855,-0.28333,-0.71481,7,0.901,0.058,0.33,2.747,-4.761,-4.456,5.367,-71.351,152.985,-24.493,-13.14,-12.72,29.13,0.16287,0.57425,-0.10019,0.79596,19,0.849,-0.007,-0.508,7.996,-22.949,0.549,179.637,-59.288,-12.019,-29.207,-14.413,10.88,32.31,-0.05582,-0.84668,0.09445,-0.52057,9
4,0.814,0.055,-0.582,3.967,-10.315,-1.892,171.766,-54.712,-17.023,-24.187,-15.967,7.233,28.24,-0.13159,-0.8645,0.16263,-0.45691,16,0.941,0.055,0.227,1.038,-5.676,0.916,12.975,-77.404,-141.097,-27.667,-14.267,9.6,27.83,0.32828,-0.54855,-0.28333,-0.71481,14,0.891,0.049,0.347,1.892,-4.883,0.0,5.504,-71.439,152.935,-24.493,-13.14,-12.72,29.13,0.16287,0.57425,-0.10019,0.79596,28,0.832,-0.012,-0.499,5.249,-24.353,1.099,179.808,-58.832,-12.063,-29.207,-14.413,10.88,32.31,-0.05582,-0.84668,0.09445,-0.52057,20
5,0.789,0.068,-0.619,5.371,-12.939,-1.648,171.881,-54.47,-17.045,-24.187,-15.967,7.233,28.24,-0.13159,-0.8645,0.16263,-0.45691,17,0.912,0.042,0.249,2.808,-4.639,5.066,12.936,-77.514,-141.042,-27.667,-14.267,9.6,27.83,0.32828,-0.54855,-0.28333,-0.71481,15,0.907,0.053,0.317,3.357,-5.676,2.991,5.471,-71.543,153.1,-24.493,-13.14,-12.72,29.13,0.16287,0.57425,-0.10019,0.79596,29,0.776,-0.019,-0.521,7.019,-28.87,2.258,179.989,-58.315,-12.14,-29.207,-14.413,10.88,32.31,-0.05582,-0.84668,0.09445,-0.52057,21
6,0.779,0.063,-0.628,6.165,-16.968,0.427,172.101,-54.135,-17.172,-24.187,-15.967,7.233,28.24,-0.13159,-0.8645,0.16263,-0.45691,22,0.971,0.05,0.231,3.662,-12.573,8.545,12.601,-77.657,-140.647,-27.667,-14.267,9.6,27.83,0.32828,-0.54855,-0.28333,-0.71481,24,0.904,0.048,0.3,1.343,-5.066,3.845,5.339,-71.642,153.353,-24.493,-13.14,-12.72,29.13,0.16287,0.57425,-0.10019,0.79596,30,0.86,-0.01,-0.539,8.606,-34.729,2.014,-179.775,-57.7,-12.244,-28.3,-14.9,12.367,32.31,-0.05582,-0.84668,0.09445,-0.52057,26
7,0.761,0.044,-0.617,5.676,-20.508,1.648,172.354,-53.734,-17.375,-24.187,-15.967,7.233,28.24,-0.13159,-0.8645,0.16263,-0.45691,23,0.939,0.053,0.238,2.502,-3.784,9.338,12.014,-77.838,-139.999,-27.667,-14.267,9.6,27.83,0.32828,-0.54855,-0.28333,-0.71481,25,0.85,0.022,0.281,0.854,-5.188,5.432,5.103,-71.741,153.693,-24.493,-13.14,-12.72,29.13,0.16287,0.57425,-0.10019,0.79596,31,0.799,-0.019,-0.541,7.141,-38.086,2.625,-179.55,-56.992,-12.354,-28.3,-14.9,12.367,32.31,-0.05582,-0.84668,0.09445,-0.52057,27
8,0.753,0.044,-0.61,6.958,-24.658,0.488,172.612,-53.245,-17.562,-24.187,-15.967,7.233,28.24,-0.13159,-0.8645,0.16263,-0.45691,32,0.942,0.04,0.209,4.089,-3.357,11.658,11.201,-77.932,-139.109,-27.34,-14.547,10.213,27.83,0.32828,-0.54855,-0.28333,-0.71481,36,0.807,0.043,0.273,0.793,-3.113,5.066,4.845,-71.818,154.061,-24.493,-13.14,-12.72,29.13,0.16287,0.57425,-0.10019,0.79596,40,0.781,-0.02,-0.547,7.69,-40.771,4.333,-179.302,-56.228,-12.48,-28.3,-14.9,12.367,32.31,-0.05582,-0.84668,0.09445,-0.52057,34
9,0.742,0.053,-0.605,10.193,-25.146,-1.587,172.881,-52.745,-17.677,-24.187,-15.967,7.233,28.24,-0.13159,-0.8645,0.16263,-0.45691,33,0.822,0.029,0.2,1.831,1.648,10.864,10.256,-77.975,-138.098,-27.34,-14.547,10.213,27.83,0.32828,-0.54855,-0.28333,-0.71481,37,0.872,0.0,0.261,-2.93,-6.836,5.31,4.537,-71.933,154.424,-24.493,-13.14,-12.72,29.13,0.16287,0.57425,-0.10019,0.79596,41,0.679,-0.03,-0.549,7.507,-40.344,3.54,-179.05,-55.443,-12.623,-28.3,-14.9,12.367,32.31,-0.05582,-0.84668,0.09445,-0.52057,35
