Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,0.87,-0.149,0.482,3.479,18.616,-0.061,-17.221,-59.985,172.348,-22.66,-6.68,-16.007,28.48,-0.13141,-0.48703,0.16315,-0.84781,8,0.882,0.019,0.463,-2.747,-12.329,1.526,2.461,-62.446,-124.86,-26.32,-9.553,0.887,30.91,0.41016,-0.42688,-0.24731,-0.767,0,0.919,0.015,0.375,-2.014,2.686,0.0,2.587,-67.874,153.149,-25.34,-9.667,-14.647,32.79,-0.1795,-0.54874,0.11017,-0.80896,2,0.979,-0.063,0.062,2.136,-13.062,-0.366,-44.731,-84.831,-130.474,-30.933,-8.52,-1.46,33.51,-0.04922,0.6662,0.0015,0.74408,6
1,0.868,-0.144,0.494,3.418,20.569,-0.122,-16.952,-59.612,172.106,-22.66,-6.68,-16.007,28.48,-0.13141,-0.48703,0.16315,-0.84781,9,0.884,0.018,0.459,-2.441,-12.634,1.282,2.379,-62.682,-124.838,-26.32,-9.553,0.887,30.91,0.41016,-0.42688,-0.24731,-0.767,1,0.913,0.015,0.383,-1.465,2.197,0.183,2.549,-67.83,153.144,-25.34,-9.667,-14.647,32.79,-0.1795,-0.54874,0.11017,-0.80896,3,0.989,-0.067,0.074,2.136,-12.817,-0.244,-46.626,-85.007,-128.518,-30.933,-8.52,-1.46,33.51,-0.04922,0.6662,0.0015,0.74408,7
2,0.873,-0.143,0.511,2.747,20.386,-0.244,-16.699,-59.244,171.876,-22.66,-6.68,-16.007,28.48,-0.13141,-0.48703,0.16315,-0.84781,12,0.892,0.011,0.444,-1.648,-12.451,1.465,2.307,-62.919,-124.81,-26.32,-9.553,0.887,30.91,0.40524,-0.45178,-0.25629,-0.75223,10,0.91,0.017,0.375,-1.526,0.366,0.427,2.499,-67.813,153.127,-25.34,-9.667,-14.647,32.79,-0.1795,-0.54874,0.11017,-0.80896,4,0.986,-0.065,0.056,1.221,-11.719,0.0,-48.565,-85.166,-126.557,-30.933,-8.52,-1.46,33.51,-0.05319,0.68704,0.00684,0.72458,14
3,0.866,-0.148,0.521,2.197,19.47,-0.549,-16.463,-58.892,171.639,-22.66,-6.68,-16.007,28.48,-0.13141,-0.48703,0.16315,-0.84781,13,0.9,0.006,0.443,-1.526,-12.146,1.709,2.236,-63.155,-124.777,-26.32,-9.553,0.887,30.91,0.40524,-0.45178,-0.25629,-0.75223,11,0.916,0.011,0.36,-1.404,0.244,0.549,2.45,-67.808,153.122,-25.34,-9.667,-14.647,32.79,-0.1795,-0.54874,0.11017,-0.80896,5,0.981,-0.063,0.052,0.732,-12.024,0.0,-50.598,-85.309,-124.514,-30.933,-8.52,-1.46,33.51,-0.05319,0.68704,0.00684,0.72458,15
4,0.854,-0.148,0.51,2.319,18.738,-0.793,-16.227,-58.552,171.42,-22.66,-6.68,-16.007,28.48,-0.13141,-0.48703,0.16315,-0.84781,20,0.898,0.011,0.449,-2.075,-11.78,1.648,2.153,-63.38,-124.728,-26.32,-9.553,0.887,30.91,0.40524,-0.45178,-0.25629,-0.75223,18,0.922,0.006,0.37,-1.343,0.488,0.366,2.401,-67.802,153.1,-25.34,-9.667,-14.647,32.79,-0.1795,-0.54874,0.11017,-0.80896,16,0.983,-0.063,0.05,0.061,-12.268,-0.366,-52.789,-85.452,-122.289,-30.933,-8.52,-1.46,33.51,-0.05319,0.68704,0.00684,0.72458,22
5,0.852,-0.146,0.515,2.686,18.433,-0.916,-15.985,-58.222,171.211,-22.66,-6.68,-16.007,28.48,-0.13141,-0.48703,0.16315,-0.84781,21,0.894,0.015,0.44,-2.38,-11.78,1.526,2.06,-63.605,-124.684,-26.32,-9.553,0.887,30.91,0.40524,-0.45178,-0.25629,-0.75223,19,0.916,0.012,0.379,-1.526,0.244,0.61,2.346,-67.797,153.105,-25.34,-9.667,-14.647,32.79,-0.1795,-0.54874,0.11017,-0.80896,17,0.986,-0.062,0.055,0.366,-10.803,-0.61,-54.948,-85.589,-120.13,-30.933,-8.52,-1.46,33.51,-0.05319,0.68704,0.00684,0.72458,23
6,0.853,-0.145,0.53,2.441,15.869,-0.916,-15.776,-57.936,171.035,-22.66,-6.68,-16.007,28.48,-0.13141,-0.48703,0.16315,-0.84781,28,0.9,0.009,0.43,-1.648,-11.169,1.648,1.972,-63.825,-124.64,-26.32,-9.553,0.887,30.91,0.40524,-0.45178,-0.25629,-0.75223,24,0.911,0.016,0.367,-1.587,0.488,0.916,2.269,-67.791,153.122,-25.34,-9.667,-14.647,32.79,-0.1795,-0.54874,0.11017,-0.80896,26,0.982,-0.061,0.039,0.427,-9.766,-0.305,-56.953,-85.699,-118.109,-30.933,-8.52,-1.46,33.51,-0.05319,0.68704,0.00684,0.72458,30
7,0.85,-0.144,0.533,2.136,13.55,-0.977,-15.595,-57.695,170.876,-22.66,-6.68,-16.007,28.48,-0.13141,-0.48703,0.16315,-0.84781,29,0.903,0.01,0.436,-1.587,-10.559,1.465,1.89,-64.028,-124.579,-26.32,-9.553,0.887,30.91,0.40524,-0.45178,-0.25629,-0.75223,25,0.918,0.01,0.364,-1.526,0.671,0.793,2.197,-67.78,153.149,-25.34,-9.667,-14.647,32.79,-0.1795,-0.54874,0.11017,-0.80896,27,0.994,-0.064,0.05,0.366,-9.827,-0.61,-58.953,-85.803,-116.098,-30.933,-8.52,-1.46,33.51,-0.05319,0.68704,0.00684,0.72458,31
8,0.843,-0.142,0.528,2.075,12.756,-0.732,-15.43,-57.464,170.739,-22.66,-6.68,-16.007,28.48,-0.13141,-0.48703,0.16315,-0.84781,36,0.89,0.007,0.425,-1.343,-10.132,1.221,1.818,-64.226,-124.536,-26.32,-9.553,0.887,30.91,0.40524,-0.45178,-0.25629,-0.75223,32,0.914,0.01,0.38,-0.61,-0.183,0.793,2.142,-67.78,153.177,-25.34,-9.667,-14.647,32.79,-0.1795,-0.54874,0.11017,-0.80896,34,0.983,-0.058,0.048,0.061,-11.902,-1.465,-61.326,-85.93,-113.708,-30.933,-8.52,-1.46,33.51,-0.05319,0.68704,0.00684,0.72458,40
9,0.838,-0.137,0.543,0.977,8.972,0.0,-15.315,-57.277,170.634,-22.66,-6.68,-16.007,28.48,-0.13141,-0.48703,0.16315,-0.84781,37,0.899,0.003,0.418,-1.16,-9.888,1.099,1.758,-64.418,-124.503,-26.32,-9.553,0.887,30.91,0.40524,-0.45178,-0.25629,-0.75223,33,0.899,0.007,0.365,-0.732,-1.831,1.343,2.071,-67.813,153.226,-25.34,-9.667,-14.647,32.79,-0.1795,-0.54874,0.11017,-0.80896,35,0.986,-0.061,0.033,-0.366,-6.653,0.244,-63.111,-86.001,-111.912,-30.933,-8.52,-1.46,33.51,-0.05319,0.68704,0.00684,0.72458,41
