Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,0.942,0.013,0.389,-0.488,-0.549,-0.122,1.895,-67.654,173.463,-26.787,-11.153,-12.32,28.7,0.0383,0.55301,-0.01764,0.83203,0,0.513,0.231,0.825,0.122,0.183,-0.061,15.507,-31.306,-131.072,-17.067,-11.387,-4.68,28.59,0.42789,-0.18991,-0.22873,-0.85345,6,0.356,0.262,0.89,0.0,0.305,-0.244,16.122,-21.253,142.031,-8.98,-13.527,-30.387,29.29,0.29413,0.21759,0.07025,0.92795,4,0.864,0.281,0.385,-0.61,0.0,-0.244,35.557,-61.474,-177.671,-26.887,-16.093,-4.613,31.1,0.16589,-0.48383,-0.26801,-0.81635,2
1,0.941,0.013,0.389,-0.671,-0.549,-0.183,1.895,-67.665,173.48,-26.787,-11.153,-12.32,28.7,0.0383,0.55301,-0.01764,0.83203,1,0.515,0.232,0.826,0.0,0.305,-0.061,15.513,-31.295,-131.072,-17.067,-11.387,-4.68,28.59,0.42789,-0.18991,-0.22873,-0.85345,7,0.356,0.263,0.892,-0.061,0.0,-0.305,16.128,-21.242,142.114,-8.98,-13.527,-30.387,29.29,0.29413,0.21759,0.07025,0.92795,5,0.865,0.281,0.384,-0.61,0.061,-0.183,35.557,-61.463,-177.627,-26.887,-16.093,-4.613,31.1,0.16589,-0.48383,-0.26801,-0.81635,3
2,0.942,0.014,0.39,-0.732,-0.549,-0.244,1.901,-67.676,173.463,-26.787,-11.153,-12.32,28.7,0.03812,0.55661,-0.01797,0.82965,8,0.516,0.234,0.826,-0.061,0.183,0.0,15.513,-31.289,-131.067,-17.067,-11.387,-4.68,28.59,0.42789,-0.18991,-0.22873,-0.85345,12,0.358,0.264,0.891,-0.305,-0.061,-0.244,16.128,-21.237,142.207,-8.98,-13.527,-30.387,29.29,0.29413,0.21759,0.07025,0.92795,10,0.866,0.282,0.384,-0.732,0.183,-0.122,35.552,-61.458,-177.583,-26.887,-16.093,-4.613,31.1,0.16589,-0.48383,-0.26801,-0.81635,20
3,0.942,0.013,0.389,-0.732,-0.366,-0.244,1.901,-67.681,173.441,-26.787,-11.153,-12.32,28.7,0.03812,0.55661,-0.01797,0.82965,9,0.517,0.234,0.826,-0.122,0.183,0.0,15.513,-31.278,-131.056,-17.067,-11.387,-4.68,28.59,0.42789,-0.18991,-0.22873,-0.85345,13,0.357,0.265,0.891,-0.61,0.122,-0.122,16.122,-21.231,142.306,-8.98,-13.527,-30.387,29.29,0.29413,0.21759,0.07025,0.92795,11,0.864,0.283,0.384,-0.916,0.427,-0.061,35.535,-61.447,-177.534,-26.887,-16.093,-4.613,31.1,0.16589,-0.48383,-0.26801,-0.81635,21
4,0.945,0.012,0.386,-0.671,-0.183,-0.305,1.901,-67.687,173.425,-26.787,-11.153,-12.32,28.7,0.03812,0.55661,-0.01797,0.82965,14,0.515,0.234,0.829,-0.305,0.305,0.0,15.507,-31.273,-131.05,-17.067,-11.387,-4.68,28.59,0.42789,-0.18991,-0.22873,-0.85345,16,0.354,0.265,0.894,-0.549,0.793,-0.183,16.111,-21.22,142.405,-8.98,-13.527,-30.387,29.29,0.29413,0.21759,0.07025,0.92795,22,0.863,0.283,0.386,-0.793,0.488,-0.122,35.524,-61.43,-177.501,-26.653,-15.947,-5.013,31.1,0.16589,-0.48383,-0.26801,-0.81635,26
5,0.945,0.013,0.387,-0.671,-0.244,-0.366,1.906,-67.692,173.403,-26.787,-11.153,-12.32,28.7,0.03812,0.55661,-0.01797,0.82965,15,0.514,0.234,0.83,-0.183,0.305,0.061,15.507,-31.262,-131.039,-17.067,-11.387,-4.68,28.59,0.42789,-0.18991,-0.22873,-0.85345,17,0.354,0.266,0.896,-0.427,0.916,0.0,16.106,-21.198,142.52,-8.98,-13.527,-30.387,29.29,0.29413,0.21759,0.07025,0.92795,23,0.864,0.284,0.385,-0.732,0.488,-0.122,35.508,-61.419,-177.446,-26.653,-15.947,-5.013,31.1,0.16589,-0.48383,-0.26801,-0.81635,27
6,0.945,0.014,0.385,-0.671,-0.305,-0.427,1.912,-67.698,173.386,-26.787,-11.153,-12.32,28.7,0.03812,0.55661,-0.01797,0.82965,18,0.514,0.236,0.832,-0.122,0.305,0.122,15.502,-31.251,-131.023,-17.067,-11.387,-4.68,28.59,0.42789,-0.18991,-0.22873,-0.85345,36,0.354,0.266,0.898,-0.488,0.671,0.061,16.1,-21.182,142.668,-8.98,-13.527,-30.387,29.29,0.29413,0.21759,0.07025,0.92795,28,0.864,0.285,0.383,-0.732,0.244,-0.061,35.502,-61.408,-177.374,-26.653,-15.947,-5.013,31.1,0.16589,-0.48383,-0.26801,-0.81635,32
7,0.945,0.016,0.385,-0.671,-0.366,-0.427,1.923,-67.703,173.37,-26.787,-11.153,-12.32,28.7,0.03812,0.55661,-0.01797,0.82965,19,0.515,0.235,0.831,-0.244,0.183,0.122,15.502,-31.245,-131.012,-17.067,-11.387,-4.68,28.59,0.42789,-0.18991,-0.22873,-0.85345,37,0.354,0.264,0.896,-0.244,-0.122,0.0,16.095,-21.171,142.817,-8.98,-13.527,-30.387,29.29,0.29413,0.21759,0.07025,0.92795,29,0.864,0.285,0.383,-0.61,0.061,-0.061,35.497,-61.403,-177.336,-26.653,-15.947,-5.013,31.1,0.16589,-0.48383,-0.26801,-0.81635,33
8,0.946,0.017,0.383,-0.671,-0.427,-0.366,1.934,-67.709,173.37,-26.787,-11.153,-12.32,28.7,0.03812,0.55661,-0.01797,0.82965,24,0.515,0.235,0.829,-0.122,0.061,0.122,15.496,-31.24,-131.006,-17.147,-10.713,-5.773,28.59,0.42789,-0.18991,-0.22873,-0.85345,38,0.354,0.265,0.895,-0.183,-0.61,0.0,16.095,-21.176,142.96,-8.98,-13.527,-30.387,29.29,0.29413,0.21759,0.07025,0.92795,34,0.864,0.285,0.382,-0.61,0.0,-0.061,35.497,-61.397,-177.308,-26.653,-15.947,-5.013,31.1,0.16589,-0.48383,-0.26801,-0.81635,40
9,0.946,0.018,0.382,-0.61,-0.427,-0.305,1.939,-67.72,173.353,-26.787,-11.153,-12.32,28.7,0.03812,0.55661,-0.01797,0.82965,25,0.514,0.235,0.828,-0.122,-0.061,0.122,15.496,-31.234,-131.012,-17.147,-10.713,-5.773,28.59,0.42789,-0.18991,-0.22873,-0.85345,39,0.357,0.264,0.895,-0.122,-1.099,-0.061,16.095,-21.187,143.091,-8.98,-13.527,-30.387,29.29,0.29413,0.21759,0.07025,0.92795,35,0.864,0.286,0.383,-0.61,-0.122,-0.122,35.502,-61.392,-177.297,-26.653,-15.947,-5.013,31.1,0.16589,-0.48383,-0.26801,-0.81635,41
