Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,0.934,-0.02,0.41,-0.061,-0.305,0.122,-1.84,-66.363,173.183,-25.2,-9.44,-12.893,29.11,0.05811,0.54538,-0.04559,0.83487,6,0.64,0.079,0.765,0.549,-0.854,0.305,6.323,-39.606,-132.583,-19.407,-11.567,-3.927,27.55,-0.39523,0.28784,0.18405,0.85263,4,0.567,0.08,0.809,-0.122,-0.793,0.244,5.812,-34.816,149.013,-14.627,-12.04,-30.027,32.0,-0.2406,-0.30038,0.03268,-0.92233,0,0.92,0.005,0.354,-0.732,-0.732,0.427,1.895,-68.901,-153.776,-29.053,-10.473,-5.92,31.84,-0.19614,0.54776,0.1416,0.80084,2
1,0.934,-0.018,0.411,0.0,-0.122,0.183,-1.851,-66.368,173.183,-25.2,-9.44,-12.893,29.11,0.05811,0.54538,-0.04559,0.83487,7,0.641,0.078,0.763,0.61,-0.977,0.61,6.328,-39.628,-132.567,-19.407,-11.567,-3.927,27.55,-0.39523,0.28784,0.18405,0.85263,5,0.569,0.083,0.811,0.183,-0.793,0.366,5.812,-34.832,149.008,-14.627,-12.04,-30.027,32.0,-0.2406,-0.30038,0.03268,-0.92233,1,0.92,0.004,0.353,-0.122,-0.427,0.427,1.868,-68.912,-153.765,-29.053,-10.473,-5.92,31.84,-0.19614,0.54776,0.1416,0.80084,3
2,0.937,-0.015,0.41,0.427,0.0,0.244,-1.857,-66.368,173.188,-25.2,-9.44,-12.893,29.11,0.05811,0.54538,-0.04559,0.83487,14,0.642,0.075,0.764,0.977,-0.854,1.099,6.323,-39.65,-132.539,-19.407,-11.567,-3.927,27.55,-0.39523,0.28784,0.18405,0.85263,10,0.571,0.083,0.809,0.61,-0.854,0.61,5.817,-34.849,149.035,-14.627,-12.04,-30.027,32.0,-0.2406,-0.30038,0.03268,-0.92233,16,0.92,0.005,0.355,0.244,-0.122,0.427,1.851,-68.912,-153.726,-29.053,-10.473,-5.92,31.84,-0.19614,0.54776,0.1416,0.80084,8
3,0.937,-0.012,0.409,0.61,0.122,0.122,-1.857,-66.368,173.194,-25.2,-9.44,-12.893,29.11,0.05811,0.54538,-0.04559,0.83487,15,0.642,0.076,0.765,1.221,-0.61,1.221,6.323,-39.666,-132.495,-19.407,-11.567,-3.927,27.55,-0.39523,0.28784,0.18405,0.85263,11,0.571,0.08,0.807,0.977,-0.488,0.977,5.823,-34.86,149.079,-14.627,-12.04,-30.027,32.0,-0.2406,-0.30038,0.03268,-0.92233,17,0.921,0.006,0.354,0.671,0.183,0.305,1.846,-68.912,-153.704,-29.053,-10.473,-5.92,31.84,-0.19614,0.54776,0.1416,0.80084,9
4,0.937,-0.011,0.408,0.305,0.305,0.061,-1.857,-66.363,173.177,-25.2,-9.44,-12.893,29.11,0.05811,0.54538,-0.04559,0.83487,22,0.643,0.08,0.765,0.916,-0.427,1.038,6.323,-39.677,-132.468,-19.407,-11.567,-3.927,27.55,-0.39523,0.28784,0.18405,0.85263,12,0.571,0.078,0.81,0.977,-0.427,0.977,5.828,-34.871,149.112,-14.627,-12.04,-30.027,32.0,-0.2406,-0.30038,0.03268,-0.92233,18,0.923,0.011,0.355,0.793,0.366,0.122,1.846,-68.906,-153.699,-29.053,-10.473,-5.92,31.84,-0.19614,0.54776,0.1416,0.80084,20
5,0.937,-0.011,0.405,-0.061,0.244,-0.061,-1.857,-66.357,173.15,-25.2,-9.44,-12.893,29.11,0.05811,0.54538,-0.04559,0.83487,23,0.643,0.08,0.767,0.244,-0.244,0.61,6.312,-39.688,-132.44,-19.407,-11.567,-3.927,27.55,-0.39523,0.28784,0.18405,0.85263,13,0.572,0.08,0.809,0.427,-0.366,0.854,5.823,-34.882,149.15,-14.627,-12.04,-30.027,32.0,-0.2406,-0.30038,0.03268,-0.92233,19,0.923,0.013,0.354,0.488,0.244,0.122,1.846,-68.901,-153.682,-29.053,-10.473,-5.92,31.84,-0.19614,0.54776,0.1416,0.80084,21
6,0.935,-0.01,0.405,-0.183,0.183,-0.183,-1.851,-66.357,173.145,-25.2,-9.44,-12.893,29.11,0.05811,0.54538,-0.04559,0.83487,30,0.642,0.082,0.768,-0.427,-0.305,0.427,6.295,-39.694,-132.429,-19.407,-11.567,-3.927,27.55,-0.39523,0.28784,0.18405,0.85263,28,0.572,0.081,0.815,-0.305,-0.305,0.61,5.806,-34.893,149.167,-14.627,-12.04,-30.027,32.0,-0.23938,-0.30121,0.03305,-0.92236,24,0.923,0.014,0.354,0.0,0.305,0.061,1.84,-68.895,-153.704,-29.053,-10.473,-5.92,31.84,-0.19614,0.54776,0.1416,0.80084,26
7,0.935,-0.01,0.406,-0.122,-0.061,-0.366,-1.84,-66.357,173.145,-25.2,-9.44,-12.893,29.11,0.05811,0.54538,-0.04559,0.83487,31,0.641,0.082,0.767,-0.61,-0.244,0.366,6.279,-39.705,-132.424,-19.407,-11.567,-3.927,27.55,-0.39523,0.28784,0.18405,0.85263,29,0.571,0.083,0.814,-0.854,-0.488,0.305,5.79,-34.904,149.183,-14.627,-12.04,-30.027,32.0,-0.23938,-0.30121,0.03305,-0.92236,25,0.921,0.013,0.353,-0.305,0.0,0.0,1.835,-68.895,-153.721,-29.053,-10.473,-5.92,31.84,-0.19614,0.54776,0.1416,0.80084,27
8,0.934,-0.012,0.406,-0.122,-0.244,-0.549,-1.818,-66.363,173.101,-25.2,-9.44,-12.893,29.11,0.05811,0.54538,-0.04559,0.83487,40,0.64,0.08,0.767,-0.549,-0.305,0.366,6.257,-39.71,-132.407,-19.66,-11.46,-3.993,27.55,-0.39523,0.28784,0.18405,0.85263,32,0.57,0.084,0.812,-0.793,-0.671,0.305,5.768,-34.915,149.189,-14.627,-12.04,-30.027,32.0,-0.23938,-0.30121,0.03305,-0.92236,34,0.921,0.014,0.352,-0.549,-0.061,-0.061,1.829,-68.895,-153.743,-29.053,-10.473,-5.92,31.84,-0.19614,0.54776,0.1416,0.80084,36
9,0.935,-0.012,0.405,-0.244,-0.183,-0.427,-1.802,-66.368,173.062,-25.2,-9.44,-12.893,29.11,0.05811,0.54538,-0.04559,0.83487,41,0.641,0.08,0.765,-0.671,-0.427,0.305,6.235,-39.721,-132.402,-19.66,-11.46,-3.993,27.55,-0.39523,0.28784,0.18405,0.85263,33,0.569,0.081,0.813,-0.854,-0.793,0.427,5.746,-34.931,149.2,-14.627,-12.04,-30.027,32.0,-0.23938,-0.30121,0.03305,-0.92236,35,0.921,0.012,0.354,-0.61,-0.244,-0.244,1.829,-68.906,-153.759,-29.053,-10.473,-5.92,31.84,-0.19614,0.54776,0.1416,0.80084,37
