Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,0.971,0.018,0.287,2.197,2.502,-1.099,2.791,-73.597,159.335,-26.3,-10.02,-10.387,28.32,0.13336,0.59369,-0.08929,0.78845,2,0.602,0.067,0.796,2.197,1.587,0.366,5.251,-36.991,-131.303,-18.933,-11.113,-4.633,26.81,-0.40463,0.27225,0.16913,0.85641,0,0.556,0.058,0.823,1.526,1.099,0.0,4.197,-33.843,148.826,-14.66,-11.147,-30.76,31.19,-0.24835,-0.29019,0.04654,-0.92294,4,0.915,0.009,0.37,1.892,2.441,-0.977,2.681,-68.231,-157.05,-29.18,-10.467,-5.747,31.19,-0.17697,0.54666,0.12961,0.80804,6
1,0.964,0.015,0.285,2.197,2.93,-0.916,2.884,-73.548,159.302,-26.3,-10.02,-10.387,28.32,0.13336,0.59369,-0.08929,0.78845,3,0.595,0.07,0.786,3.235,1.404,0.61,5.284,-36.964,-131.303,-18.933,-11.113,-4.633,26.81,-0.40463,0.27225,0.16913,0.85641,1,0.554,0.061,0.824,1.892,1.221,0.183,4.224,-33.827,148.843,-14.66,-11.147,-30.76,31.19,-0.24835,-0.29019,0.04654,-0.92294,5,0.913,0.017,0.359,2.38,2.38,-1.16,2.763,-68.187,-157.083,-29.18,-10.467,-5.747,31.19,-0.17697,0.54666,0.12961,0.80804,7
2,0.964,0.012,0.274,2.075,3.296,-0.916,2.966,-73.488,159.269,-26.3,-10.02,-10.387,28.32,0.13336,0.59369,-0.08929,0.78845,16,0.591,0.076,0.786,3.052,1.526,0.61,5.328,-36.942,-131.314,-18.933,-11.113,-4.633,26.81,-0.40463,0.27225,0.16913,0.85641,12,0.547,0.065,0.813,2.686,1.038,0.732,4.268,-33.81,148.887,-14.66,-11.147,-30.76,31.19,-0.24835,-0.29019,0.04654,-0.92294,8,0.908,0.021,0.363,2.502,2.441,-1.343,2.856,-68.143,-157.115,-29.18,-10.467,-5.747,31.19,-0.17697,0.54666,0.12961,0.80804,10
3,0.972,0.012,0.292,2.014,3.174,-0.916,3.049,-73.427,159.236,-26.3,-10.02,-10.387,28.32,0.13336,0.59369,-0.08929,0.78845,17,0.591,0.082,0.793,2.38,1.709,0.671,5.367,-36.914,-131.331,-18.933,-11.113,-4.633,26.81,-0.40463,0.27225,0.16913,0.85641,13,0.542,0.066,0.812,2.563,1.16,0.854,4.301,-33.794,148.925,-14.66,-11.147,-30.76,31.19,-0.24835,-0.29019,0.04654,-0.92294,9,0.902,0.019,0.359,2.197,2.686,-1.526,2.961,-68.093,-157.148,-29.18,-10.467,-5.747,31.19,-0.17697,0.54666,0.12961,0.80804,11
4,0.974,0.018,0.299,2.258,3.174,-0.854,3.131,-73.367,159.197,-26.3,-10.02,-10.387,28.32,0.12875,0.59174,-0.08679,0.79095,28,0.593,0.081,0.795,2.38,1.404,1.221,5.394,-36.887,-131.342,-18.933,-11.113,-4.633,26.81,-0.40463,0.27225,0.16913,0.85641,14,0.542,0.074,0.821,2.38,1.526,0.732,4.34,-33.766,148.958,-14.46,-11.64,-30.4,31.19,-0.24835,-0.29019,0.04654,-0.92294,18,0.902,0.016,0.359,2.197,2.136,-1.526,3.065,-68.049,-157.203,-29.18,-10.467,-5.747,31.19,-0.17697,0.54666,0.12961,0.80804,20
5,0.973,0.021,0.298,2.319,2.93,-0.671,3.208,-73.306,159.181,-26.3,-10.02,-10.387,28.32,0.12875,0.59174,-0.08679,0.79095,29,0.594,0.081,0.8,1.709,1.16,1.343,5.416,-36.865,-131.331,-18.933,-11.113,-4.633,26.81,-0.40463,0.27225,0.16913,0.85641,15,0.544,0.077,0.826,2.075,1.282,0.977,4.367,-33.745,148.997,-14.46,-11.64,-30.4,31.19,-0.24835,-0.29019,0.04654,-0.92294,19,0.909,0.02,0.366,2.075,2.075,-1.16,3.148,-68.011,-157.242,-29.18,-10.467,-5.747,31.19,-0.17697,0.54666,0.12961,0.80804,21
6,0.971,0.023,0.294,2.38,2.686,-0.183,3.274,-73.251,159.181,-26.3,-10.02,-10.387,28.32,0.12875,0.59174,-0.08679,0.79095,32,0.591,0.081,0.803,0.793,1.343,1.343,5.422,-36.843,-131.314,-18.593,-11.12,-4.493,26.81,-0.40463,0.27225,0.16913,0.85641,26,0.544,0.072,0.828,1.221,0.916,1.16,4.378,-33.728,149.041,-14.46,-11.64,-30.4,31.19,-0.24835,-0.29019,0.04654,-0.92294,22,0.911,0.024,0.375,1.709,2.197,-0.671,3.197,-67.972,-157.247,-29.18,-10.467,-5.747,31.19,-0.17697,0.54666,0.12961,0.80804,24
7,0.969,0.026,0.292,2.563,2.502,0.122,3.318,-73.196,159.203,-26.3,-10.02,-10.387,28.32,0.12875,0.59174,-0.08679,0.79095,33,0.589,0.079,0.803,1.038,1.526,1.221,5.416,-36.815,-131.298,-18.593,-11.12,-4.493,26.81,-0.40463,0.27225,0.16913,0.85641,27,0.542,0.071,0.827,0.549,1.282,1.099,4.378,-33.701,149.09,-14.46,-11.64,-30.4,31.19,-0.24835,-0.29019,0.04654,-0.92294,23,0.91,0.028,0.377,1.77,2.197,-0.671,3.257,-67.928,-157.264,-29.18,-10.467,-5.747,31.19,-0.17697,0.54666,0.12961,0.80804,25
8,0.972,0.023,0.292,2.319,2.014,0.244,3.351,-73.152,159.23,-26.3,-10.02,-10.387,28.32,0.12875,0.59174,-0.08679,0.79095,40,0.592,0.079,0.806,1.77,1.343,0.671,5.422,-36.788,-131.287,-18.593,-11.12,-4.493,26.81,-0.40445,0.26862,0.1709,0.8573,30,0.54,0.067,0.831,0.916,1.282,1.099,4.384,-33.673,149.145,-14.46,-11.64,-30.4,31.19,-0.24414,-0.28894,0.04193,-0.92468,34,0.908,0.031,0.374,1.831,2.014,-0.549,3.312,-67.89,-157.247,-29.18,-10.467,-5.747,31.19,-0.17697,0.54666,0.12961,0.80804,36
9,0.973,0.024,0.297,1.404,1.282,0.122,3.373,-73.12,159.274,-26.3,-10.02,-10.387,28.32,0.12875,0.59174,-0.08679,0.79095,41,0.59,0.084,0.805,2.075,1.16,0.305,5.449,-36.76,-131.287,-18.593,-11.12,-4.493,26.81,-0.40445,0.26862,0.1709,0.8573,31,0.543,0.067,0.833,1.404,1.099,0.916,4.4,-33.651,149.205,-14.46,-11.64,-30.4,31.19,-0.24414,-0.28894,0.04193,-0.92468,35,0.908,0.033,0.373,1.831,1.526,-0.427,3.367,-67.857,-157.231,-29.18,-10.467,-5.747,31.19,-0.17697,0.54666,0.12961,0.80804,37
10,0.979,0.027,0.293,0.916,0.244,-0.122,3.4,-73.103,159.313,-26.3,-10.02,-10.387,28.32,0.12875,0.59174,-0.08679,0.79095,42,0.587,0.084,0.806,1.953,0.977,0.122,5.488,-36.738,-131.287,-18.593,-11.12,-4.493,26.81,-0.40445,0.26862,0.1709,0.8573,38,0.542,0.072,0.835,1.77,0.977,0.61,4.427,-33.629,149.249,-14.46,-11.64,-30.4,31.19,-0.24414,-0.28894,0.04193,-0.92468,44,0.91,0.032,0.375,1.465,0.732,-0.122,3.406,-67.841,-157.198,-29.18,-10.467,-5.747,31.19,-0.17697,0.54666,0.12961,0.80804,48
11,0.987,0.024,0.297,-0.183,-0.549,-0.122,3.428,-73.103,159.34,-26.3,-10.02,-10.387,28.32,0.12875,0.59174,-0.08679,0.79095,43,0.596,0.083,0.807,1.282,0.732,0.183,5.521,-36.716,-131.287,-18.593,-11.12,-4.493,26.81,-0.40445,0.26862,0.1709,0.8573,39,0.539,0.074,0.835,1.77,0.488,0.427,4.46,-33.618,149.277,-14.46,-11.64,-30.4,31.19,-0.24414,-0.28894,0.04193,-0.92468,45,0.917,0.028,0.379,0.671,0.305,0.061,3.417,-67.835,-157.159,-29.18,-10.467,-5.747,31.19,-0.17697,0.54666,0.12961,0.80804,49
12,0.998,0.024,0.298,-1.099,-0.671,0.183,3.433,-73.114,159.362,-26.3,-10.02,-10.387,28.32,0.12875,0.59174,-0.08679,0.79095,54,0.604,0.085,0.813,0.61,0.61,0.671,5.532,-36.7,-131.281,-18.593,-11.12,-4.493,26.81,-0.40445,0.26862,0.1709,0.8573,52,0.546,0.076,0.834,1.099,0.488,0.427,4.482,-33.602,149.299,-14.46,-11.64,-30.4,31.19,-0.24414,-0.28894,0.04193,-0.92468,46,0.924,0.031,0.378,-0.244,-0.793,-0.305,3.439,-67.841,-157.143,-29.18,-10.467,-5.747,31.19,-0.17697,0.54666,0.12961,0.80804,50
