Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,0.958,-0.195,0.292,0.061,0.305,-0.122,-33.953,-69.939,-166.47,-25.3,-7.42,-12.093,28.02,-0.07391,-0.57254,0.1731,-0.79791,4,0.989,-0.062,0.167,0.366,0.793,-1.099,-21.544,-79.684,-105.238,-28.473,-8.653,8.947,25.69,0.36356,-0.58948,-0.26587,-0.67047,0,0.879,0.028,0.463,0.427,0.854,-0.977,2.763,-62.073,149.139,-22.727,-10.773,-17.807,30.67,0.21487,0.5032,-0.11975,0.82834,2,0.968,0.055,0.183,-0.122,0.549,-0.61,16.732,-78.613,174.754,-28.767,-13.2,-3.18,30.48,0.05832,-0.63174,-0.08334,-0.7684,8
1,0.96,-0.195,0.291,-0.061,0.244,-0.122,-33.937,-69.939,-166.481,-25.3,-7.42,-12.093,28.02,-0.07391,-0.57254,0.1731,-0.79791,5,0.99,-0.059,0.164,0.122,0.854,-1.038,-21.396,-79.678,-105.392,-28.473,-8.653,8.947,25.69,0.36356,-0.58948,-0.26587,-0.67047,1,0.875,0.024,0.465,0.61,0.671,-0.671,2.802,-62.056,149.095,-22.727,-10.773,-17.807,30.67,0.21487,0.5032,-0.11975,0.82834,3,0.966,0.055,0.184,0.0,0.488,-0.671,16.771,-78.602,174.721,-28.767,-13.2,-3.18,30.48,0.05832,-0.63174,-0.08334,-0.7684,9
2,0.962,-0.196,0.292,-0.244,0.061,-0.183,-33.931,-69.939,-166.476,-25.3,-7.42,-12.093,28.02,-0.07391,-0.57254,0.1731,-0.79791,10,0.988,-0.062,0.164,0.549,0.61,-0.977,-21.259,-79.673,-105.546,-28.473,-8.653,8.947,25.69,0.36243,-0.58698,-0.26813,-0.67239,6,0.876,0.024,0.464,1.038,0.732,-0.427,2.84,-62.045,149.062,-22.727,-10.773,-17.807,30.67,0.21487,0.5032,-0.11975,0.82834,16,0.966,0.058,0.185,0.061,0.549,-0.61,16.815,-78.591,174.666,-28.827,-13.073,-3.173,30.48,0.05832,-0.63174,-0.08334,-0.7684,18
3,0.961,-0.196,0.291,-0.183,0.305,-0.244,-33.92,-69.933,-166.487,-25.3,-7.42,-12.093,28.02,-0.07391,-0.57254,0.1731,-0.79791,11,0.985,-0.064,0.168,0.977,0.183,-0.916,-21.132,-79.678,-105.661,-28.473,-8.653,8.947,25.69,0.36243,-0.58698,-0.26813,-0.67239,7,0.878,0.028,0.465,0.549,0.977,-0.671,2.873,-62.023,149.013,-22.727,-10.773,-17.807,30.67,0.21487,0.5032,-0.11975,0.82834,17,0.969,0.058,0.186,0.183,0.488,-0.61,16.859,-78.58,174.611,-28.827,-13.073,-3.173,30.48,0.05832,-0.63174,-0.08334,-0.7684,19
4,0.959,-0.194,0.293,0.0,0.549,-0.305,-33.893,-69.928,-166.514,-25.3,-7.42,-12.093,28.02,-0.07391,-0.57254,0.1731,-0.79791,12,0.989,-0.062,0.17,0.671,0.549,-0.793,-21.017,-79.673,-105.771,-28.473,-8.653,8.947,25.69,0.36243,-0.58698,-0.26813,-0.67239,14,0.881,0.03,0.467,0.244,0.916,-0.793,2.911,-62.007,148.986,-22.2,-11.32,-17.913,30.67,0.21487,0.5032,-0.11975,0.82834,24,0.969,0.055,0.185,0.061,0.549,-0.732,16.908,-78.563,174.545,-28.827,-13.073,-3.173,30.48,0.05652,-0.63095,-0.08386,-0.76913,26
5,0.958,-0.193,0.292,0.061,0.793,-0.244,-33.86,-69.922,-166.575,-25.3,-7.42,-12.093,28.02,-0.07391,-0.57254,0.1731,-0.79791,13,0.989,-0.057,0.168,-0.244,0.916,-0.793,-20.901,-79.667,-105.908,-28.473,-8.653,8.947,25.69,0.36243,-0.58698,-0.26813,-0.67239,15,0.879,0.028,0.466,0.549,0.549,-0.488,2.939,-61.996,148.986,-22.2,-11.32,-17.913,30.67,0.21487,0.5032,-0.11975,0.82834,25,0.967,0.054,0.183,-0.061,0.488,-0.671,16.952,-78.552,174.474,-28.827,-13.073,-3.173,30.48,0.05652,-0.63095,-0.08386,-0.76913,27
6,0.96,-0.194,0.289,0.244,0.549,-0.122,-33.827,-69.911,-166.663,-25.3,-7.42,-12.093,28.02,-0.07391,-0.57254,0.1731,-0.79791,20,0.992,-0.059,0.167,0.122,0.671,-0.732,-20.792,-79.656,-106.029,-28.473,-8.653,8.947,25.69,0.36243,-0.58698,-0.26813,-0.67239,22,0.875,0.025,0.47,0.732,0.671,-0.061,2.961,-61.985,148.98,-22.2,-11.32,-17.913,30.67,0.21487,0.5032,-0.11975,0.82834,32,0.967,0.055,0.187,0.366,0.366,-0.549,16.996,-78.547,174.391,-28.827,-13.073,-3.173,30.48,0.05652,-0.63095,-0.08386,-0.76913,34
7,0.96,-0.197,0.29,0.0,0.244,-0.122,-33.81,-69.911,-166.729,-25.3,-7.42,-12.093,28.02,-0.07391,-0.57254,0.1731,-0.79791,21,0.989,-0.062,0.169,0.854,0.366,-0.488,-20.698,-79.656,-106.117,-28.473,-8.653,8.947,25.69,0.36243,-0.58698,-0.26813,-0.67239,23,0.874,0.026,0.467,0.671,0.793,0.0,2.977,-61.968,148.986,-22.2,-11.32,-17.913,30.67,0.21487,0.5032,-0.11975,0.82834,33,0.965,0.057,0.187,0.305,0.427,-0.488,17.034,-78.536,174.315,-28.827,-13.073,-3.173,30.48,0.05652,-0.63095,-0.08386,-0.76913,35
8,0.96,-0.197,0.29,0.0,0.305,-0.183,-33.799,-69.906,-166.794,-25.3,-7.42,-12.093,28.02,-0.07391,-0.57254,0.1731,-0.79791,28,0.986,-0.063,0.173,0.854,0.305,-0.305,-20.627,-79.651,-106.177,-28.473,-8.653,8.947,25.69,0.36243,-0.58698,-0.26813,-0.67239,30,0.873,0.029,0.468,0.366,0.61,0.0,2.988,-61.957,149.002,-22.2,-11.32,-17.913,30.67,0.21613,0.5018,-0.116,0.82941,38,0.962,0.057,0.186,0.0,0.427,-0.488,17.067,-78.525,174.227,-28.827,-13.073,-3.173,30.48,0.05652,-0.63095,-0.08386,-0.76913,42
9,0.959,-0.196,0.292,0.061,0.549,-0.061,-33.783,-69.901,-166.844,-25.3,-7.42,-12.093,28.02,-0.07391,-0.57254,0.1731,-0.79791,29,0.985,-0.06,0.171,0.305,0.671,-0.183,-20.566,-79.645,-106.232,-28.473,-8.653,8.947,25.69,0.36243,-0.58698,-0.26813,-0.67239,31,0.87,0.028,0.469,0.244,0.244,0.0,2.994,-61.946,149.002,-22.2,-11.32,-17.913,30.67,0.21613,0.5018,-0.116,0.82941,39,0.963,0.058,0.188,0.0,0.122,-0.366,17.095,-78.525,174.155,-28.827,-13.073,-3.173,30.48,0.05652,-0.63095,-0.08386,-0.76913,43
