Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,1.0,-0.09,0.197,5.798,-2.136,1.587,-29.295,-77.217,174.781,-27.927,-6.453,-12.28,28.8,0.20398,0.58878,-0.2341,0.74622,0,0.875,-0.01,0.505,2.014,0.916,0.854,-3.362,-59.634,-109.896,-25.98,-5.68,2.72,27.06,-0.47891,0.42361,0.26163,0.72293,4,0.736,0.007,0.674,-0.061,1.221,0.916,-1.335,-47.175,161.895,-19.42,-8.6,-23.42,29.95,0.15366,0.38928,-0.07245,0.90524,2,0.993,-0.027,0.005,3.845,-0.305,0.183,-84.935,-86.732,-105.205,-31.74,-7.793,-1.907,30.88,-0.05273,-0.69827,0.09296,-0.70773,8.0
1,1.002,-0.084,0.195,4.333,-1.77,1.404,-29.361,-77.239,174.952,-27.927,-6.453,-12.28,28.8,0.20398,0.58878,-0.2341,0.74622,1,0.878,-0.012,0.5,1.587,0.549,0.427,-3.334,-59.623,-109.858,-25.98,-5.68,2.72,27.06,-0.47891,0.42361,0.26163,0.72293,5,0.741,0.012,0.675,1.221,1.282,0.671,-1.313,-47.153,161.807,-19.42,-8.6,-23.42,29.95,0.15366,0.38928,-0.07245,0.90524,3,0.994,-0.027,0.003,3.296,-0.061,0.0,-84.842,-86.743,-105.189,-31.74,-7.793,-1.907,30.88,-0.05273,-0.69827,0.09296,-0.70773,9.0
2,1.005,-0.082,0.195,3.601,-1.343,1.16,-29.41,-77.256,175.084,-27.827,-6.46,-12.14,28.8,0.20398,0.58878,-0.2341,0.74622,6,0.876,-0.016,0.5,0.854,0.671,-0.183,-3.296,-59.612,-109.836,-25.733,-5.287,2.36,27.06,-0.47891,0.42361,0.26163,0.72293,12,0.742,0.004,0.67,1.221,0.732,0.061,-1.269,-47.137,161.713,-19.58,-8.4,-23.64,29.95,0.15366,0.38928,-0.07245,0.90524,10,0.986,-0.031,-0.001,2.747,0.244,-0.122,-84.644,-86.754,-105.293,-31.74,-7.793,-1.907,30.88,-0.05273,-0.69827,0.09296,-0.70773,16.0
3,1.005,-0.085,0.192,3.235,-1.343,0.977,-29.432,-77.267,175.15,-27.827,-6.46,-12.14,28.8,0.20398,0.58878,-0.2341,0.74622,7,0.866,-0.017,0.507,0.427,0.977,-0.732,-3.252,-59.601,-109.83,-25.733,-5.287,2.36,27.06,-0.47891,0.42361,0.26163,0.72293,13,0.739,0.001,0.667,-0.061,0.305,-0.671,-1.236,-47.137,161.647,-19.58,-8.4,-23.64,29.95,0.15366,0.38928,-0.07245,0.90524,11,0.971,-0.041,-0.004,2.625,0.427,-0.122,-84.408,-86.77,-105.419,-31.74,-7.793,-1.907,30.88,-0.05273,-0.69827,0.09296,-0.70773,17.0
4,1.0,-0.093,0.188,2.869,-1.587,1.099,-29.471,-77.289,175.21,-27.827,-6.46,-12.14,28.8,0.20398,0.58878,-0.2341,0.74622,14,0.856,-0.02,0.507,0.916,1.16,-0.977,-3.197,-59.584,-109.858,-25.733,-5.287,2.36,27.06,-0.47891,0.42361,0.26163,0.72293,20,0.728,0.004,0.677,-0.427,-0.122,-1.038,-1.203,-47.142,161.57,-19.58,-8.4,-23.64,29.95,0.15366,0.38928,-0.07245,0.90524,18,0.969,-0.049,-0.004,1.77,0.183,-0.122,-84.293,-86.786,-105.397,-31.74,-7.793,-1.907,30.88,-0.05273,-0.69827,0.09296,-0.70773,24.0
5,0.99,-0.102,0.173,1.77,-2.136,1.038,-29.542,-77.316,175.287,-27.827,-6.46,-12.14,28.8,0.20398,0.58878,-0.2341,0.74622,15,0.853,-0.027,0.503,0.793,0.916,-0.793,-3.137,-59.568,-109.891,-25.733,-5.287,2.36,27.06,-0.47891,0.42361,0.26163,0.72293,21,0.72,0.001,0.673,1.221,0.427,-1.16,-1.148,-47.142,161.483,-19.58,-8.4,-23.64,29.95,0.15366,0.38928,-0.07245,0.90524,19,0.979,-0.05,0.005,-0.183,0.061,-0.183,-84.271,-86.797,-105.353,-31.74,-7.793,-1.907,30.88,-0.05273,-0.69827,0.09296,-0.70773,25.0
6,0.988,-0.101,0.181,0.549,-2.197,0.671,-29.647,-77.355,175.369,-27.827,-6.46,-12.14,28.8,0.19019,0.59549,-0.22388,0.74765,22,0.863,-0.026,0.506,0.61,0.427,-0.61,-3.082,-59.557,-109.918,-25.733,-5.287,2.36,27.06,-0.48709,0.4201,0.26572,0.71799,28,0.722,-0.003,0.667,0.793,-0.305,-0.854,-1.093,-47.148,161.384,-19.58,-8.4,-23.64,29.95,0.15137,0.39319,-0.07339,0.90387,26,0.986,-0.049,0.014,-0.122,0.427,-0.305,-84.1,-86.814,-105.485,-31.547,-8.047,-0.833,30.88,-0.05273,-0.69827,0.09296,-0.70773,32.0
7,0.989,-0.1,0.19,-0.244,-1.892,-0.061,-29.724,-77.393,175.402,-27.827,-6.46,-12.14,28.8,0.19019,0.59549,-0.22388,0.74765,23,0.87,-0.023,0.511,1.038,0.244,-0.488,-3.038,-59.551,-109.929,-25.733,-5.287,2.36,27.06,-0.48709,0.4201,0.26572,0.71799,29,0.732,0.0,0.67,0.916,-0.061,-0.732,-1.044,-47.159,161.301,-19.58,-8.4,-23.64,29.95,0.15137,0.39319,-0.07339,0.90387,27,0.994,-0.046,0.009,1.038,0.244,-0.793,-83.947,-86.836,-105.606,-31.547,-8.047,-0.833,30.88,-0.05273,-0.69827,0.09296,-0.70773,33.0
8,1.0,-0.099,0.2,-0.732,-2.747,-0.732,-29.773,-77.443,175.391,-27.827,-6.46,-12.14,28.8,0.19019,0.59549,-0.22388,0.74765,30,0.873,-0.026,0.515,1.831,0.0,-0.122,-2.994,-59.551,-109.935,-25.733,-5.287,2.36,27.06,-0.48709,0.4201,0.26572,0.71799,36,0.736,0.003,0.676,1.831,0.244,-0.427,-0.989,-47.159,161.224,-19.58,-8.4,-23.64,29.95,0.15137,0.39319,-0.07339,0.90387,34,0.999,-0.052,0.014,1.282,0.0,-1.16,-83.848,-86.863,-105.672,-31.547,-8.047,-0.833,30.88,-0.03967,-0.70071,0.07764,-0.70804,40.0
9,1.011,-0.099,0.198,-0.183,-2.563,-1.038,-29.8,-77.503,175.375,-27.827,-6.46,-12.14,28.8,0.19019,0.59549,-0.22388,0.74765,31,0.874,-0.03,0.517,2.686,0.0,0.0,-2.944,-59.551,-109.929,-25.733,-5.287,2.36,27.06,-0.48709,0.4201,0.26572,0.71799,37,0.737,0.0,0.679,2.625,0.366,0.305,-0.928,-47.153,161.18,-19.58,-8.4,-23.64,29.95,0.15137,0.39319,-0.07339,0.90387,35,0.991,-0.056,0.018,1.282,0.366,-0.977,-83.6,-86.885,-105.87,-31.547,-8.047,-0.833,30.88,-0.03967,-0.70071,0.07764,-0.70804,41.0
