Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,0.894,-0.222,0.441,-0.061,0.122,0.0,-26.988,-61.205,-157.956,-27.853,-5.433,-14.193,22.03,0.04282,-0.52423,0.103,-0.84418,0,0.556,0.093,0.833,-1.16,0.366,0.061,6.218,-33.838,-126.623,-19.247,-9.847,-5.847,21.57,0.44434,-0.23575,-0.1792,-0.84543,4,0.512,-0.04,0.851,-1.343,0.916,0.061,-2.834,-31.168,-169.969,-14.887,-8.76,-21.16,26.35,-0.0777,0.26971,-6e-05,0.95975,2,0.902,-0.026,0.402,-0.183,0.183,0.122,-3.955,-66.286,-147.288,-29.627,-10.167,-5.8,24.4,0.2182,-0.53271,-0.12634,-0.8078,6
1,0.891,-0.223,0.441,0.0,-0.122,0.0,-26.982,-61.205,-157.989,-27.853,-5.433,-14.193,22.03,0.04282,-0.52423,0.103,-0.84418,1,0.553,0.095,0.825,-0.366,0.305,0.0,6.207,-33.827,-126.617,-19.247,-9.847,-5.847,21.57,0.44434,-0.23575,-0.1792,-0.84543,5,0.512,-0.039,0.847,-0.427,1.038,0.122,-2.84,-31.146,-169.997,-14.887,-8.76,-21.16,26.35,-0.0777,0.26971,-6e-05,0.95975,3,0.902,-0.027,0.4,-0.122,0.183,0.0,-3.955,-66.281,-147.277,-29.627,-10.167,-5.8,24.4,0.2182,-0.53271,-0.12634,-0.8078,7
2,0.894,-0.222,0.44,0.122,-0.427,0.0,-26.988,-61.205,-158.022,-27.853,-5.433,-14.193,22.03,0.04282,-0.52423,0.103,-0.84418,76,0.552,0.092,0.832,-0.488,0.305,0.0,6.202,-33.821,-126.606,-19.247,-9.847,-5.847,21.57,0.44315,-0.2363,-0.17679,-0.84641,42,0.509,-0.038,0.849,-0.061,0.671,0.0,-2.834,-31.13,-170.024,-14.887,-8.76,-21.16,26.35,-0.0777,0.26971,-6e-05,0.95975,110,0.904,-0.024,0.398,0.0,0.122,0.061,-3.955,-66.275,-147.261,-29.627,-10.167,-5.8,24.4,0.2182,-0.53271,-0.12634,-0.8078,8
3,0.896,-0.222,0.437,0.0,-0.427,0.0,-26.988,-61.21,-158.033,-27.853,-5.433,-14.193,22.03,0.04282,-0.52423,0.103,-0.84418,77,0.555,0.091,0.83,-0.488,0.549,0.061,6.196,-33.81,-126.595,-19.247,-9.847,-5.847,21.57,0.44315,-0.2363,-0.17679,-0.84641,43,0.51,-0.04,0.852,-0.244,0.793,0.061,-2.84,-31.119,-170.046,-14.887,-8.76,-21.16,26.35,-0.0777,0.26971,-6e-05,0.95975,111,0.907,-0.025,0.396,0.061,0.0,0.244,-3.955,-66.275,-147.228,-29.627,-10.167,-5.8,24.4,0.2182,-0.53271,-0.12634,-0.8078,9
4,0.897,-0.223,0.439,0.0,-0.244,0.061,-26.993,-61.216,-158.033,-27.853,-5.433,-14.193,22.03,0.04282,-0.52423,0.103,-0.84418,78,0.556,0.094,0.83,0.0,-0.061,-0.122,6.196,-33.805,-126.59,-19.247,-9.847,-5.847,21.57,0.44315,-0.2363,-0.17679,-0.84641,44,0.512,-0.041,0.851,0.0,0.549,0.061,-2.834,-31.108,-170.052,-14.887,-8.76,-21.16,26.35,-0.0777,0.26971,-6e-05,0.95975,112,0.908,-0.028,0.395,-0.183,-0.305,0.122,-3.961,-66.275,-147.217,-29.627,-10.167,-5.8,24.4,0.2182,-0.53271,-0.12634,-0.8078,10
5,0.898,-0.225,0.436,0.0,-0.244,0.0,-26.999,-61.221,-158.033,-27.853,-5.433,-14.193,22.03,0.04282,-0.52423,0.103,-0.84418,79,0.558,0.093,0.833,0.427,-0.183,-0.122,6.202,-33.805,-126.584,-19.247,-9.847,-5.847,21.57,0.44315,-0.2363,-0.17679,-0.84641,45,0.515,-0.038,0.854,0.427,-0.061,-0.061,-2.823,-31.108,-170.068,-14.887,-8.76,-21.16,26.35,-0.0777,0.26971,-6e-05,0.95975,113,0.909,-0.027,0.394,-0.122,-0.305,0.061,-3.966,-66.281,-147.206,-29.627,-10.167,-5.8,24.4,0.2182,-0.53271,-0.12634,-0.8078,11
6,0.899,-0.223,0.437,0.061,-0.122,0.0,-26.999,-61.227,-158.033,-27.853,-5.433,-14.193,22.03,0.04282,-0.52423,0.103,-0.84418,80,0.559,0.091,0.831,0.061,-0.061,0.0,6.213,-33.805,-126.59,-19.247,-9.847,-5.847,21.57,0.44315,-0.2363,-0.17679,-0.84641,46,0.516,-0.041,0.852,0.549,-0.183,-0.122,-2.807,-31.108,-170.096,-14.887,-8.76,-21.16,26.35,-0.0777,0.26971,-6e-05,0.95975,114,0.907,-0.023,0.393,-0.122,-0.183,0.122,-3.972,-66.286,-147.211,-29.627,-10.167,-5.8,24.4,0.2182,-0.53271,-0.12634,-0.8078,12
7,0.896,-0.221,0.436,0.0,-0.122,0.0,-26.999,-61.227,-158.033,-27.853,-5.433,-14.193,22.03,0.04282,-0.52423,0.103,-0.84418,81,0.558,0.092,0.831,-0.122,0.0,0.061,6.213,-33.799,-126.595,-19.247,-9.847,-5.847,21.57,0.44315,-0.2363,-0.17679,-0.84641,47,0.515,-0.041,0.851,0.061,0.0,0.0,-2.807,-31.108,-170.101,-14.887,-8.76,-21.16,26.35,-0.0777,0.26971,-6e-05,0.95975,115,0.905,-0.024,0.392,-0.061,-0.061,0.061,-3.977,-66.286,-147.25,-29.627,-10.167,-5.8,24.4,0.2182,-0.53271,-0.12634,-0.8078,13
8,0.896,-0.221,0.434,-0.305,0.0,0.0,-27.004,-61.227,-158.038,-27.853,-5.433,-14.193,22.03,0.04282,-0.52423,0.103,-0.84418,82,0.555,0.093,0.83,0.366,-0.183,0.061,6.218,-33.799,-126.584,-19.247,-9.847,-5.847,21.57,0.44315,-0.2363,-0.17679,-0.84641,48,0.513,-0.04,0.852,0.122,0.0,0.061,-2.802,-31.108,-170.112,-14.887,-8.76,-21.16,26.35,-0.0777,0.26971,-6e-05,0.95975,116,0.906,-0.024,0.392,-0.244,-0.061,0.0,-3.977,-66.292,-147.288,-29.627,-10.167,-5.8,24.4,0.2182,-0.53271,-0.12634,-0.8078,14
9,0.896,-0.222,0.436,-0.61,0.0,0.0,-27.01,-61.227,-158.022,-27.853,-5.433,-14.193,22.03,0.04282,-0.52423,0.103,-0.84418,83,0.557,0.089,0.832,0.671,-0.488,0.0,6.229,-33.805,-126.579,-19.247,-9.847,-5.847,21.57,0.44315,-0.2363,-0.17679,-0.84641,49,0.512,-0.041,0.853,0.732,-0.488,0.061,-2.785,-31.119,-170.118,-14.887,-8.76,-21.16,26.35,-0.0777,0.26971,-6e-05,0.95975,117,0.906,-0.025,0.394,-0.244,-0.244,-0.061,-3.977,-66.297,-147.316,-29.627,-10.167,-5.8,24.4,0.2182,-0.53271,-0.12634,-0.8078,15
