Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,0.947,0.106,0.356,0.122,0.0,0.0,16.578,-68.626,142.806,-23.1,-12.233,-12.167,28.58,0.18216,0.5668,-0.06421,0.80081,0,0.606,0.196,0.772,0.244,0.0,0.122,14.15,-37.601,-133.319,-18.92,-12.167,-4.14,25.23,-0.4086,0.24747,0.23373,0.8468,18,0.208,0.328,0.921,0.0,-0.488,0.122,19.418,-12.244,145.772,-5.327,-15.033,-32.48,29.21,-0.27988,-0.15063,-0.12766,-0.93945,6,0.897,0.293,0.284,0.122,-0.061,-0.061,45.544,-65.572,163.416,-25.953,-15.953,-3.647,29.74,0.09497,-0.54141,-0.24933,-0.79724,12
1,0.948,0.108,0.358,0.0,0.061,0.0,16.578,-68.621,142.822,-23.1,-12.233,-12.167,28.58,0.18216,0.5668,-0.06421,0.80081,1,0.608,0.197,0.771,0.061,-0.122,0.122,14.15,-37.601,-133.33,-18.92,-12.167,-4.14,25.23,-0.4086,0.24747,0.23373,0.8468,19,0.212,0.328,0.919,0.0,-0.183,0.183,19.418,-12.25,145.882,-5.327,-15.033,-32.48,29.21,-0.27988,-0.15063,-0.12766,-0.93945,7,0.897,0.294,0.284,0.122,-0.183,-0.061,45.555,-65.572,163.427,-25.953,-15.953,-3.647,29.74,0.09497,-0.54141,-0.24933,-0.79724,13
2,0.947,0.108,0.357,-0.061,0.0,0.0,16.578,-68.621,142.855,-23.1,-12.233,-12.167,28.58,0.18216,0.5668,-0.06421,0.80081,2,0.606,0.196,0.77,0.122,-0.305,0.183,14.156,-37.606,-133.336,-18.92,-12.167,-4.14,25.23,-0.4086,0.24747,0.23373,0.8468,20,0.208,0.324,0.918,0.183,-0.183,0.244,19.424,-12.25,145.975,-5.327,-15.033,-32.48,29.21,-0.27988,-0.15063,-0.12766,-0.93945,8,0.897,0.294,0.285,0.061,-0.305,0.0,45.566,-65.572,163.427,-25.953,-15.953,-3.647,29.74,0.09497,-0.54141,-0.24933,-0.79724,14
3,0.948,0.108,0.358,0.0,0.061,0.0,16.578,-68.621,142.822,-23.1,-12.233,-12.167,28.58,0.18216,0.5668,-0.06421,0.80081,3,0.608,0.197,0.771,0.061,-0.122,0.122,14.15,-37.601,-133.33,-18.92,-12.167,-4.14,25.23,-0.4086,0.24747,0.23373,0.8468,21,0.212,0.328,0.919,0.0,-0.183,0.183,19.418,-12.25,145.882,-5.327,-15.033,-32.48,29.21,-0.27988,-0.15063,-0.12766,-0.93945,9,0.897,0.294,0.284,0.122,-0.183,-0.061,45.555,-65.572,163.427,-25.953,-15.953,-3.647,29.74,0.09497,-0.54141,-0.24933,-0.79724,15
4,0.947,0.108,0.357,-0.061,0.0,0.0,16.578,-68.621,142.855,-23.1,-12.233,-12.167,28.58,0.18216,0.5668,-0.06421,0.80081,4,0.606,0.196,0.77,0.122,-0.305,0.183,14.156,-37.606,-133.336,-18.92,-12.167,-4.14,25.23,-0.4086,0.24747,0.23373,0.8468,22,0.208,0.324,0.918,0.183,-0.183,0.244,19.424,-12.25,145.975,-5.327,-15.033,-32.48,29.21,-0.27988,-0.15063,-0.12766,-0.93945,10,0.897,0.294,0.285,0.061,-0.305,0.0,45.566,-65.572,163.427,-25.953,-15.953,-3.647,29.74,0.09497,-0.54141,-0.24933,-0.79724,16
5,0.948,0.108,0.358,0.0,0.061,0.0,16.578,-68.621,142.822,-23.1,-12.233,-12.167,28.58,0.18216,0.5668,-0.06421,0.80081,5,0.608,0.197,0.771,0.061,-0.122,0.122,14.15,-37.601,-133.33,-18.92,-12.167,-4.14,25.23,-0.4086,0.24747,0.23373,0.8468,23,0.212,0.328,0.919,0.0,-0.183,0.183,19.418,-12.25,145.882,-5.327,-15.033,-32.48,29.21,-0.27988,-0.15063,-0.12766,-0.93945,11,0.897,0.294,0.284,0.122,-0.183,-0.061,45.555,-65.572,163.427,-25.953,-15.953,-3.647,29.74,0.09497,-0.54141,-0.24933,-0.79724,17
6,0.949,0.108,0.357,-0.061,0.0,0.0,16.578,-68.621,142.855,-23.1,-12.233,-12.167,28.58,0.18216,0.5668,-0.06421,0.80081,36,0.609,0.196,0.77,0.122,-0.305,0.183,14.156,-37.606,-133.336,-18.92,-12.167,-4.14,25.23,-0.4086,0.24747,0.23373,0.8468,24,0.213,0.324,0.918,0.183,-0.183,0.244,19.424,-12.25,145.975,-5.327,-15.033,-32.48,29.21,-0.27988,-0.15063,-0.12766,-0.93945,48,0.898,0.294,0.285,0.061,-0.305,0.0,45.566,-65.572,163.427,-25.953,-15.953,-3.647,29.74,0.09497,-0.54141,-0.24933,-0.79724,30
7,0.947,0.108,0.357,0.0,-0.122,0.0,16.578,-68.621,142.861,-23.1,-12.233,-12.167,28.58,0.18216,0.5668,-0.06421,0.80081,37,0.61,0.193,0.768,0.244,-0.244,0.183,14.156,-37.606,-133.33,-18.92,-12.167,-4.14,25.23,-0.4086,0.24747,0.23373,0.8468,25,0.21,0.324,0.917,0.122,-0.122,0.305,19.424,-12.255,146.047,-5.327,-15.033,-32.48,29.21,-0.27988,-0.15063,-0.12766,-0.93945,49,0.899,0.296,0.286,0.122,-0.244,0.0,45.582,-65.577,163.433,-25.953,-15.953,-3.647,29.74,0.09497,-0.54141,-0.24933,-0.79724,31
8,0.949,0.106,0.358,0.122,-0.244,0.0,16.584,-68.626,142.855,-23.1,-12.233,-12.167,28.58,0.18216,0.5668,-0.06421,0.80081,38,0.609,0.193,0.768,0.305,-0.122,0.061,14.161,-37.612,-133.325,-18.92,-12.167,-4.14,25.23,-0.4086,0.24747,0.23373,0.8468,26,0.213,0.324,0.917,0.122,-0.061,0.183,19.429,-12.255,146.102,-5.327,-15.033,-32.48,29.21,-0.27988,-0.15063,-0.12766,-0.93945,50,0.898,0.295,0.286,0.0,-0.122,-0.061,45.593,-65.577,163.433,-25.953,-15.953,-3.647,29.74,0.09497,-0.54141,-0.24933,-0.79724,32
9,0.947,0.108,0.357,0.0,-0.122,0.0,16.578,-68.621,142.861,-23.1,-12.233,-12.167,28.58,0.18216,0.5668,-0.06421,0.80081,39,0.61,0.193,0.768,0.244,-0.244,0.183,14.156,-37.606,-133.33,-18.92,-12.167,-4.14,25.23,-0.4086,0.24747,0.23373,0.8468,27,0.21,0.324,0.917,0.122,-0.122,0.305,19.424,-12.255,146.047,-5.327,-15.033,-32.48,29.21,-0.27988,-0.15063,-0.12766,-0.93945,51,0.899,0.296,0.286,0.122,-0.244,0.0,45.582,-65.577,163.433,-25.953,-15.953,-3.647,29.74,0.09497,-0.54141,-0.24933,-0.79724,33
